"sex","race","age","zip","time","date","tests","cases"
"female","other","65-74","48023",14,"2020-03-30",50,1
"female","other","65-74","48023",14,"2020-03-30",11,0
"female","other","65-74","48023",14,"2020-03-30",4,0
"female","other","65-74","48025",15,"2020-04-06",7,0
"female","other","65-74","48025",15,"2020-04-06",19,0
"female","other","65-74","48025",15,"2020-04-06",3,0
"female","other","65-74","48025",15,"2020-04-06",60,0
"female","other","65-74","48025",15,"2020-04-06",3,0
"female","other","65-74","48025",15,"2020-04-06",11,0
"female","other","65-74","48025",15,"2020-04-06",9,0
"female","other","65-74","48025",15,"2020-04-06",21,0
"female","other","65-74","48025",15,"2020-04-06",4,0
"female","other","65-74","48025",15,"2020-04-06",1,0
"female","other","65-74","48026",16,"2020-04-13",8,0
"female","other","65-74","48026",16,"2020-04-13",21,0
"female","other","65-74","48026",16,"2020-04-13",3,0
"female","other","65-74","48026",16,"2020-04-13",67,0
"female","other","65-74","48026",16,"2020-04-13",4,0
"female","other","65-74","48026",16,"2020-04-13",13,1
"female","other","65-74","48026",16,"2020-04-13",10,0
"female","other","65-74","48026",16,"2020-04-13",23,1
"female","other","65-74","48026",16,"2020-04-13",5,0
"female","other","65-74","48026",16,"2020-04-13",2,0
"female","other","65-74","48027",17,"2020-04-20",4,0
"female","other","65-74","48027",17,"2020-04-20",12,0
"female","other","65-74","48027",17,"2020-04-20",2,0
"female","other","65-74","48027",17,"2020-04-20",37,2
"female","other","65-74","48027",17,"2020-04-20",2,0
"female","other","65-74","48027",17,"2020-04-20",7,0
"female","other","65-74","48027",17,"2020-04-20",5,0
"female","other","65-74","48027",17,"2020-04-20",13,0
"female","other","65-74","48027",17,"2020-04-20",3,0
"female","other","65-74","48027",17,"2020-04-20",1,0
"female","other","65-74","48028",18,"2020-04-27",3,0
"female","other","65-74","48028",18,"2020-04-27",8,0
"female","other","65-74","48028",18,"2020-04-27",1,0
"female","other","65-74","48028",18,"2020-04-27",26,1
"female","other","65-74","48028",18,"2020-04-27",1,0
"female","other","65-74","48028",18,"2020-04-27",5,0
"female","other","65-74","48028",18,"2020-04-27",4,0
"female","other","65-74","48028",18,"2020-04-27",9,0
"female","other","65-74","48028",18,"2020-04-27",2,0
"female","other","65-74","48030",19,"2020-05-04",6,0
"female","other","65-74","48030",19,"2020-05-04",17,1
"female","other","65-74","48030",19,"2020-05-04",3,0
"female","other","65-74","48030",19,"2020-05-04",53,0
"female","other","65-74","48030",19,"2020-05-04",3,0
"female","other","65-74","48030",19,"2020-05-04",10,1
"female","other","65-74","48030",19,"2020-05-04",8,0
"female","other","65-74","48030",19,"2020-05-04",18,1
"female","other","65-74","48030",19,"2020-05-04",4,1
"female","other","65-74","48030",19,"2020-05-04",1,0
"female","other","65-74","48032",20,"2020-05-11",2,0
"female","other","65-74","48032",20,"2020-05-11",7,0
"female","other","65-74","48032",20,"2020-05-11",1,0
"female","other","65-74","48032",20,"2020-05-11",23,0
"female","other","65-74","48032",20,"2020-05-11",1,0
"female","other","65-74","48032",20,"2020-05-11",4,0
"female","other","65-74","48032",20,"2020-05-11",3,0
"female","other","65-74","48032",20,"2020-05-11",8,1
"female","other","65-74","48032",20,"2020-05-11",1,0
"female","other","65-74","48033",21,"2020-05-18",2,0
"female","other","65-74","48033",21,"2020-05-18",6,0
"female","other","65-74","48033",21,"2020-05-18",1,0
"female","other","65-74","48033",21,"2020-05-18",19,0
"female","other","65-74","48033",21,"2020-05-18",1,0
"female","other","65-74","48033",21,"2020-05-18",3,0
"female","other","65-74","48033",21,"2020-05-18",2,0
"female","other","65-74","48033",21,"2020-05-18",6,0
"female","other","65-74","48033",21,"2020-05-18",1,0
"female","other","65-74","48034",22,"2020-05-25",1,0
"female","other","65-74","48034",22,"2020-05-25",5,0
"female","other","65-74","48034",22,"2020-05-25",15,0
"female","other","65-74","48034",22,"2020-05-25",3,0
"female","other","65-74","48034",22,"2020-05-25",2,0
"female","other","65-74","48034",22,"2020-05-25",5,0
"female","other","65-74","48034",22,"2020-05-25",1,0
"female","other","65-74","48035",23,"2020-06-01",3,0
"female","other","65-74","48035",23,"2020-06-01",8,0
"female","other","65-74","48035",23,"2020-06-01",1,0
"female","other","65-74","48035",23,"2020-06-01",26,0
"female","other","65-74","48035",23,"2020-06-01",1,0
"female","other","65-74","48035",23,"2020-06-01",5,0
"female","other","65-74","48035",23,"2020-06-01",4,0
"female","other","65-74","48035",23,"2020-06-01",9,0
"female","other","65-74","48035",23,"2020-06-01",2,0
"female","other","65-74","48036",24,"2020-06-08",3,0
"female","other","65-74","48036",24,"2020-06-08",9,0
"female","other","65-74","48036",24,"2020-06-08",1,0
"female","other","65-74","48036",24,"2020-06-08",29,1
"female","other","65-74","48036",24,"2020-06-08",1,0
"female","other","65-74","48036",24,"2020-06-08",5,0
"female","other","65-74","48036",24,"2020-06-08",4,0
"female","other","65-74","48036",24,"2020-06-08",10,0
"female","other","65-74","48036",24,"2020-06-08",2,0
"female","other","65-74","48037",25,"2020-06-15",2,0
"female","other","65-74","48037",25,"2020-06-15",6,0
"female","other","65-74","48037",25,"2020-06-15",1,0
"female","other","65-74","48037",25,"2020-06-15",21,1
"female","other","65-74","48037",25,"2020-06-15",1,0
"female","other","65-74","48037",25,"2020-06-15",4,0
"female","other","65-74","48037",25,"2020-06-15",3,0
"female","other","65-74","48037",25,"2020-06-15",7,0
"female","other","65-74","48037",25,"2020-06-15",1,0
"female","other","65-74","48038",26,"2020-06-22",2,0
"female","other","65-74","48038",26,"2020-06-22",6,0
"female","other","65-74","48038",26,"2020-06-22",1,0
"female","other","65-74","48038",26,"2020-06-22",1,0
"female","other","65-74","48038",26,"2020-06-22",2,0
"female","other","65-74","48039",27,"2020-06-29",4,0
"female","other","65-74","48039",27,"2020-06-29",11,0
"female","other","65-74","48039",27,"2020-06-29",2,0
"female","other","65-74","48039",27,"2020-06-29",36,0
"female","other","65-74","48039",27,"2020-06-29",2,0
"female","other","65-74","48039",27,"2020-06-29",7,0
"female","other","65-74","48039",27,"2020-06-29",5,0
"female","other","65-74","48039",27,"2020-06-29",12,0
"female","other","65-74","48039",27,"2020-06-29",2,0
"female","other","65-74","48039",27,"2020-06-29",1,0
"female","other","65-74","48040",28,"2020-07-06",3,0
"female","other","65-74","48040",28,"2020-07-06",8,0
"female","other","65-74","48040",28,"2020-07-06",1,0
"female","other","65-74","48040",28,"2020-07-06",27,1
"female","other","65-74","48040",28,"2020-07-06",1,0
"female","other","65-74","48040",28,"2020-07-06",5,1
"female","other","65-74","48040",28,"2020-07-06",4,0
"female","other","65-74","48040",28,"2020-07-06",9,0
"female","other","65-74","48040",28,"2020-07-06",2,0
"female","other","65-74","48041",29,"2020-07-13",8,0
"female","other","65-74","48041",29,"2020-07-13",22,0
"female","other","65-74","48041",29,"2020-07-13",3,0
"female","other","65-74","48041",29,"2020-07-13",70,0
"female","other","65-74","48041",29,"2020-07-13",4,0
"female","other","65-74","48041",29,"2020-07-13",13,1
"female","other","65-74","48041",29,"2020-07-13",11,0
"female","other","65-74","48041",29,"2020-07-13",24,0
"female","other","65-74","48041",29,"2020-07-13",5,0
"female","other","65-74","48041",29,"2020-07-13",2,0
"female","other","65-74","48042",30,"2020-07-20",1,0
"female","other","65-74","48042",30,"2020-07-20",4,0
"female","other","65-74","48042",30,"2020-07-20",15,0
"female","other","65-74","48042",30,"2020-07-20",3,0
"female","other","65-74","48042",30,"2020-07-20",2,0
"female","other","65-74","48042",30,"2020-07-20",5,0
"female","other","65-74","48042",30,"2020-07-20",1,0
"female","white","75+","48001",1,"2019-12-30",21,0
"female","white","75+","48001",1,"2019-12-30",58,1
"female","white","75+","48001",1,"2019-12-30",10,0
"female","white","75+","48001",1,"2019-12-30",180,1
"female","white","75+","48001",1,"2019-12-30",11,0
"female","white","75+","48001",1,"2019-12-30",35,0
"female","white","75+","48001",1,"2019-12-30",28,0
"female","white","75+","48001",1,"2019-12-30",63,0
"female","white","75+","48001",1,"2019-12-30",14,0
"female","white","75+","48001",1,"2019-12-30",5,0
"female","white","75+","48002",2,"2020-01-06",21,0
"female","white","75+","48002",2,"2020-01-06",57,0
"female","white","75+","48002",2,"2020-01-06",10,0
"female","white","75+","48002",2,"2020-01-06",179,2
"female","white","75+","48002",2,"2020-01-06",10,0
"female","white","75+","48002",2,"2020-01-06",35,0
"female","white","75+","48002",2,"2020-01-06",27,1
"female","white","75+","48002",2,"2020-01-06",63,2
"female","white","75+","48002",2,"2020-01-06",14,0
"female","white","75+","48002",2,"2020-01-06",5,0
"female","white","75+","48003",3,"2020-01-13",6,0
"female","white","75+","48003",3,"2020-01-13",17,0
"female","white","75+","48003",3,"2020-01-13",3,0
"female","white","75+","48003",3,"2020-01-13",55,5
"female","white","75+","48003",3,"2020-01-13",3,0
"female","white","75+","48003",3,"2020-01-13",10,1
"female","white","75+","48003",3,"2020-01-13",8,0
"female","white","75+","48003",3,"2020-01-13",19,0
"female","white","75+","48003",3,"2020-01-13",4,0
"female","white","75+","48003",3,"2020-01-13",1,0
"female","white","75+","48004",4,"2020-01-20",8,0
"female","white","75+","48004",4,"2020-01-20",22,0
"female","white","75+","48004",4,"2020-01-20",3,0
"female","white","75+","48004",4,"2020-01-20",70,0
"female","white","75+","48004",4,"2020-01-20",4,0
"female","white","75+","48004",4,"2020-01-20",13,0
"female","white","75+","48004",4,"2020-01-20",10,0
"female","white","75+","48004",4,"2020-01-20",24,0
"female","white","75+","48004",4,"2020-01-20",5,0
"female","white","75+","48004",4,"2020-01-20",2,0
"female","white","75+","48005",5,"2020-01-27",9,0
"female","white","75+","48005",5,"2020-01-27",24,1
"female","white","75+","48005",5,"2020-01-27",4,0
"female","white","75+","48005",5,"2020-01-27",77,1
"female","white","75+","48005",5,"2020-01-27",4,0
"female","white","75+","48005",5,"2020-01-27",15,0
"female","white","75+","48005",5,"2020-01-27",12,0
"female","white","75+","48005",5,"2020-01-27",27,1
"female","white","75+","48005",5,"2020-01-27",6,0
"female","white","75+","48005",5,"2020-01-27",2,0
"female","white","75+","48006",6,"2020-02-03",5,0
"female","white","75+","48006",6,"2020-02-03",16,0
"female","white","75+","48006",6,"2020-02-03",2,0
"female","white","75+","48006",6,"2020-02-03",50,1
"female","white","75+","48006",6,"2020-02-03",3,0
"female","white","75+","48006",6,"2020-02-03",9,0
"female","white","75+","48006",6,"2020-02-03",7,0
"female","white","75+","48006",6,"2020-02-03",17,0
"female","white","75+","48006",6,"2020-02-03",4,0
"female","white","75+","48006",6,"2020-02-03",1,0
"female","white","75+","48009",7,"2020-02-10",1,0
"female","white","75+","48009",7,"2020-02-10",5,1
"female","white","75+","48009",7,"2020-02-10",16,0
"female","white","75+","48009",7,"2020-02-10",1,0
"female","white","75+","48009",7,"2020-02-10",3,0
"female","white","75+","48009",7,"2020-02-10",2,0
"female","white","75+","48009",7,"2020-02-10",5,0
"female","white","75+","48009",7,"2020-02-10",1,0
"female","white","75+","48012",8,"2020-02-17",4,0
"female","white","75+","48012",8,"2020-02-17",12,0
"female","white","75+","48012",8,"2020-02-17",2,0
"female","white","75+","48012",8,"2020-02-17",38,2
"female","white","75+","48012",8,"2020-02-17",2,0
"female","white","75+","48012",8,"2020-02-17",7,0
"female","white","75+","48012",8,"2020-02-17",5,0
"female","white","75+","48012",8,"2020-02-17",13,0
"female","white","75+","48012",8,"2020-02-17",3,0
"female","white","75+","48012",8,"2020-02-17",1,0
"female","white","75+","48014",9,"2020-02-24",25,0
"female","white","75+","48014",9,"2020-02-24",68,0
"female","white","75+","48014",9,"2020-02-24",11,0
"female","white","75+","48014",9,"2020-02-24",212,6
"female","white","75+","48014",9,"2020-02-24",12,0
"female","white","75+","48014",9,"2020-02-24",41,1
"female","white","75+","48014",9,"2020-02-24",33,2
"female","white","75+","48014",9,"2020-02-24",74,2
"female","white","75+","48014",9,"2020-02-24",17,0
"female","white","75+","48014",9,"2020-02-24",6,1
"female","white","75+","48015",10,"2020-03-02",7,0
"female","white","75+","48015",10,"2020-03-02",19,0
"female","white","75+","48015",10,"2020-03-02",3,0
"female","white","75+","48015",10,"2020-03-02",60,0
"female","white","75+","48015",10,"2020-03-02",3,0
"female","white","75+","48015",10,"2020-03-02",11,0
"female","white","75+","48015",10,"2020-03-02",9,1
"female","white","75+","48015",10,"2020-03-02",21,0
"female","white","75+","48015",10,"2020-03-02",4,0
"female","white","75+","48015",10,"2020-03-02",1,0
"female","white","75+","48017",11,"2020-03-09",20,0
"female","white","75+","48017",11,"2020-03-09",54,1
"female","white","75+","48017",11,"2020-03-09",9,0
"female","white","75+","48017",11,"2020-03-09",170,1
"female","white","75+","48017",11,"2020-03-09",10,0
"female","white","75+","48017",11,"2020-03-09",33,0
"female","white","75+","48017",11,"2020-03-09",26,0
"female","white","75+","48017",11,"2020-03-09",59,1
"female","white","75+","48017",11,"2020-03-09",13,0
"female","white","75+","48017",11,"2020-03-09",5,0
"female","white","75+","48021",12,"2020-03-16",1,0
"female","white","75+","48021",12,"2020-03-16",3,0
"female","white","75+","48021",12,"2020-03-16",10,0
"female","white","75+","48021",12,"2020-03-16",2,0
"female","white","75+","48021",12,"2020-03-16",1,0
"female","white","75+","48021",12,"2020-03-16",3,0
"female","white","75+","48022",13,"2020-03-23",5,0
"female","white","75+","48022",13,"2020-03-23",14,0
"female","white","75+","48022",13,"2020-03-23",2,0
"female","white","75+","48022",13,"2020-03-23",45,4
"female","white","75+","48022",13,"2020-03-23",2,0
"female","white","75+","48022",13,"2020-03-23",8,0
"female","white","75+","48022",13,"2020-03-23",7,1
"female","white","75+","48022",13,"2020-03-23",16,0
"female","white","75+","48022",13,"2020-03-23",3,1
"female","white","75+","48022",13,"2020-03-23",1,0
"female","white","75+","48023",14,"2020-03-30",31,1
"female","white","75+","48023",14,"2020-03-30",85,3
"female","white","75+","48023",14,"2020-03-30",14,0
"female","white","75+","48023",14,"2020-03-30",264,6
"female","white","75+","48023",14,"2020-03-30",16,1
"female","white","75+","48023",14,"2020-03-30",51,1
"female","white","75+","48023",14,"2020-03-30",41,0
"female","white","75+","48023",14,"2020-03-30",92,4
"female","white","75+","48023",14,"2020-03-30",21,0
"female","white","75+","48023",14,"2020-03-30",7,1
"female","white","75+","48025",15,"2020-04-06",13,0
"female","white","75+","48025",15,"2020-04-06",36,1
"female","white","75+","48025",15,"2020-04-06",6,0
"female","white","75+","48025",15,"2020-04-06",111,1
"female","white","75+","48025",15,"2020-04-06",6,0
"female","white","75+","48025",15,"2020-04-06",21,1
"female","white","75+","48025",15,"2020-04-06",17,0
"female","white","75+","48025",15,"2020-04-06",39,0
"female","white","75+","48025",15,"2020-04-06",8,1
"female","white","75+","48025",15,"2020-04-06",3,0
"female","white","75+","48026",16,"2020-04-13",14,3
"female","white","75+","48026",16,"2020-04-13",39,2
"female","white","75+","48026",16,"2020-04-13",6,0
"female","white","75+","48026",16,"2020-04-13",123,2
"female","white","75+","48026",16,"2020-04-13",7,0
"female","white","75+","48026",16,"2020-04-13",24,0
"female","white","75+","48026",16,"2020-04-13",19,0
"female","white","75+","48026",16,"2020-04-13",43,0
"female","white","75+","48026",16,"2020-04-13",9,1
"female","white","75+","48026",16,"2020-04-13",3,0
"female","white","75+","48027",17,"2020-04-20",8,0
"female","white","75+","48027",17,"2020-04-20",22,0
"female","white","75+","48027",17,"2020-04-20",3,1
"female","white","75+","48027",17,"2020-04-20",69,2
"female","white","75+","48027",17,"2020-04-20",4,1
"female","white","75+","48027",17,"2020-04-20",13,0
"female","white","75+","48027",17,"2020-04-20",10,0
"female","white","75+","48027",17,"2020-04-20",24,1
"female","white","75+","48027",17,"2020-04-20",5,0
"female","white","75+","48027",17,"2020-04-20",2,0
"female","white","75+","48028",18,"2020-04-27",5,0
"female","white","75+","48028",18,"2020-04-27",15,0
"female","white","75+","48028",18,"2020-04-27",2,0
"female","white","75+","48028",18,"2020-04-27",49,3
"female","white","75+","48028",18,"2020-04-27",3,0
"female","white","75+","48028",18,"2020-04-27",9,0
"female","white","75+","48028",18,"2020-04-27",7,0
"female","white","75+","48028",18,"2020-04-27",17,0
"female","white","75+","48028",18,"2020-04-27",3,0
"female","white","75+","48028",18,"2020-04-27",1,0
"female","white","75+","48030",19,"2020-05-04",11,0
"female","white","75+","48030",19,"2020-05-04",31,2
"female","white","75+","48030",19,"2020-05-04",5,0
"female","white","75+","48030",19,"2020-05-04",99,2
"female","white","75+","48030",19,"2020-05-04",6,0
"female","white","75+","48030",19,"2020-05-04",19,1
"female","white","75+","48030",19,"2020-05-04",15,1
"female","white","75+","48030",19,"2020-05-04",34,0
"female","white","75+","48030",19,"2020-05-04",7,0
"female","white","75+","48030",19,"2020-05-04",2,0
"female","white","75+","48032",20,"2020-05-11",5,1
"female","white","75+","48032",20,"2020-05-11",13,0
"female","white","75+","48032",20,"2020-05-11",2,1
"female","white","75+","48032",20,"2020-05-11",42,2
"female","white","75+","48032",20,"2020-05-11",2,0
"female","white","75+","48032",20,"2020-05-11",8,0
"female","white","75+","48032",20,"2020-05-11",6,0
"female","white","75+","48032",20,"2020-05-11",14,3
"female","white","75+","48032",20,"2020-05-11",3,0
"female","white","75+","48032",20,"2020-05-11",1,0
"female","white","75+","48033",21,"2020-05-18",4,0
"female","white","75+","48033",21,"2020-05-18",11,0
"female","white","75+","48033",21,"2020-05-18",1,0
"female","white","75+","48033",21,"2020-05-18",35,0
"female","white","75+","48033",21,"2020-05-18",2,0
"female","white","75+","48033",21,"2020-05-18",6,0
"female","white","75+","48033",21,"2020-05-18",5,0
"female","white","75+","48033",21,"2020-05-18",12,0
"female","white","75+","48033",21,"2020-05-18",2,0
"female","white","75+","48033",21,"2020-05-18",1,0
"female","white","75+","48034",22,"2020-05-25",3,0
"female","white","75+","48034",22,"2020-05-25",9,1
"female","white","75+","48034",22,"2020-05-25",1,0
"female","white","75+","48034",22,"2020-05-25",29,0
"female","white","75+","48034",22,"2020-05-25",1,0
"female","white","75+","48034",22,"2020-05-25",5,0
"female","white","75+","48034",22,"2020-05-25",4,0
"female","white","75+","48034",22,"2020-05-25",10,0
"female","white","75+","48034",22,"2020-05-25",2,0
"female","white","75+","48035",23,"2020-06-01",5,0
"female","white","75+","48035",23,"2020-06-01",15,0
"female","white","75+","48035",23,"2020-06-01",2,0
"female","white","75+","48035",23,"2020-06-01",48,0
"female","white","75+","48035",23,"2020-06-01",2,0
"female","white","75+","48035",23,"2020-06-01",9,0
"female","white","75+","48035",23,"2020-06-01",7,0
"female","white","75+","48035",23,"2020-06-01",17,1
"female","white","75+","48035",23,"2020-06-01",3,0
"female","white","75+","48035",23,"2020-06-01",1,0
"female","white","75+","48036",24,"2020-06-08",6,0
"female","white","75+","48036",24,"2020-06-08",17,0
"female","white","75+","48036",24,"2020-06-08",2,0
"female","white","75+","48036",24,"2020-06-08",53,0
"female","white","75+","48036",24,"2020-06-08",3,0
"female","white","75+","48036",24,"2020-06-08",10,1
"female","white","75+","48036",24,"2020-06-08",8,0
"female","white","75+","48036",24,"2020-06-08",18,0
"female","white","75+","48036",24,"2020-06-08",4,0
"female","white","75+","48036",24,"2020-06-08",1,0
"female","white","75+","48037",25,"2020-06-15",4,0
"female","white","75+","48037",25,"2020-06-15",12,0
"female","white","75+","48037",25,"2020-06-15",2,0
"female","white","75+","48037",25,"2020-06-15",39,0
"female","white","75+","48037",25,"2020-06-15",2,0
"female","white","75+","48037",25,"2020-06-15",7,0
"female","white","75+","48037",25,"2020-06-15",6,2
"female","white","75+","48037",25,"2020-06-15",13,1
"female","white","75+","48037",25,"2020-06-15",3,0
"female","white","75+","48037",25,"2020-06-15",1,0
"female","white","75+","48038",26,"2020-06-22",1,0
"female","white","75+","48038",26,"2020-06-22",4,1
"female","white","75+","48038",26,"2020-06-22",12,0
"female","white","75+","48038",26,"2020-06-22",2,0
"female","white","75+","48038",26,"2020-06-22",1,0
"female","white","75+","48038",26,"2020-06-22",4,0
"female","white","75+","48038",26,"2020-06-22",1,0
"female","white","75+","48039",27,"2020-06-29",7,0
"female","white","75+","48039",27,"2020-06-29",21,0
"female","white","75+","48039",27,"2020-06-29",3,0
"female","white","75+","48039",27,"2020-06-29",66,0
"female","white","75+","48039",27,"2020-06-29",4,0
"female","white","75+","48039",27,"2020-06-29",13,0
"female","white","75+","48039",27,"2020-06-29",10,0
"female","white","75+","48039",27,"2020-06-29",23,0
"female","white","75+","48039",27,"2020-06-29",5,0
"female","white","75+","48039",27,"2020-06-29",1,0
"female","white","75+","48040",28,"2020-07-06",6,0
"female","white","75+","48040",28,"2020-07-06",16,1
"female","white","75+","48040",28,"2020-07-06",2,1
"female","white","75+","48040",28,"2020-07-06",50,2
"female","white","75+","48040",28,"2020-07-06",3,0
"female","white","75+","48040",28,"2020-07-06",9,0
"female","white","75+","48040",28,"2020-07-06",7,0
"female","white","75+","48040",28,"2020-07-06",17,1
"female","white","75+","48040",28,"2020-07-06",4,0
"female","white","75+","48040",28,"2020-07-06",1,0
"female","white","75+","48041",29,"2020-07-13",15,0
"female","white","75+","48041",29,"2020-07-13",41,0
"female","white","75+","48041",29,"2020-07-13",7,0
"female","white","75+","48041",29,"2020-07-13",130,1
"female","white","75+","48041",29,"2020-07-13",7,0
"female","white","75+","48041",29,"2020-07-13",25,0
"female","white","75+","48041",29,"2020-07-13",20,0
"female","white","75+","48041",29,"2020-07-13",45,0
"female","white","75+","48041",29,"2020-07-13",10,1
"female","white","75+","48041",29,"2020-07-13",3,0
"female","white","75+","48042",30,"2020-07-20",3,0
"female","white","75+","48042",30,"2020-07-20",9,0
"female","white","75+","48042",30,"2020-07-20",1,0
"female","white","75+","48042",30,"2020-07-20",28,0
"female","white","75+","48042",30,"2020-07-20",1,0
"female","white","75+","48042",30,"2020-07-20",5,0
"female","white","75+","48042",30,"2020-07-20",4,0
"female","white","75+","48042",30,"2020-07-20",10,0
"female","white","75+","48042",30,"2020-07-20",2,0
"female","black","75+","48001",1,"2019-12-30",24,0
"female","black","75+","48001",1,"2019-12-30",65,1
"female","black","75+","48001",1,"2019-12-30",11,0
"female","black","75+","48001",1,"2019-12-30",204,2
"female","black","75+","48001",1,"2019-12-30",12,0
"female","black","75+","48001",1,"2019-12-30",39,0
"female","black","75+","48001",1,"2019-12-30",31,0
"female","black","75+","48001",1,"2019-12-30",71,1
"female","black","75+","48001",1,"2019-12-30",16,0
"female","black","75+","48001",1,"2019-12-30",6,0
"female","black","75+","48002",2,"2020-01-06",24,0
"female","black","75+","48002",2,"2020-01-06",65,0
"female","black","75+","48002",2,"2020-01-06",11,0
"female","black","75+","48002",2,"2020-01-06",203,2
"female","black","75+","48002",2,"2020-01-06",12,0
"female","black","75+","48002",2,"2020-01-06",39,0
"female","black","75+","48002",2,"2020-01-06",31,0
"female","black","75+","48002",2,"2020-01-06",71,0
"female","black","75+","48002",2,"2020-01-06",16,0
"female","black","75+","48002",2,"2020-01-06",6,0
"female","black","75+","48003",3,"2020-01-13",7,0
"female","black","75+","48003",3,"2020-01-13",20,0
"female","black","75+","48003",3,"2020-01-13",3,0
"female","black","75+","48003",3,"2020-01-13",62,2
"female","black","75+","48003",3,"2020-01-13",3,0
"female","black","75+","48003",3,"2020-01-13",12,0
"female","black","75+","48003",3,"2020-01-13",9,0
"female","black","75+","48003",3,"2020-01-13",22,0
"female","black","75+","48003",3,"2020-01-13",5,0
"female","black","75+","48003",3,"2020-01-13",1,0
"female","black","75+","48004",4,"2020-01-20",9,0
"female","black","75+","48004",4,"2020-01-20",25,0
"female","black","75+","48004",4,"2020-01-20",4,0
"female","black","75+","48004",4,"2020-01-20",79,1
"female","black","75+","48004",4,"2020-01-20",4,0
"female","black","75+","48004",4,"2020-01-20",15,0
"female","black","75+","48004",4,"2020-01-20",12,0
"female","black","75+","48004",4,"2020-01-20",28,0
"female","black","75+","48004",4,"2020-01-20",6,0
"female","black","75+","48004",4,"2020-01-20",2,0
"female","black","75+","48005",5,"2020-01-27",10,0
"female","black","75+","48005",5,"2020-01-27",28,0
"female","black","75+","48005",5,"2020-01-27",4,0
"female","black","75+","48005",5,"2020-01-27",87,1
"female","black","75+","48005",5,"2020-01-27",5,0
"female","black","75+","48005",5,"2020-01-27",17,1
"female","black","75+","48005",5,"2020-01-27",13,0
"female","black","75+","48005",5,"2020-01-27",30,1
"female","black","75+","48005",5,"2020-01-27",7,1
"female","black","75+","48005",5,"2020-01-27",2,0
"female","black","75+","48006",6,"2020-02-03",6,0
"female","black","75+","48006",6,"2020-02-03",18,1
"female","black","75+","48006",6,"2020-02-03",3,0
"female","black","75+","48006",6,"2020-02-03",57,1
"female","black","75+","48006",6,"2020-02-03",3,0
"female","black","75+","48006",6,"2020-02-03",11,0
"female","black","75+","48006",6,"2020-02-03",8,0
"female","black","75+","48006",6,"2020-02-03",20,0
"female","black","75+","48006",6,"2020-02-03",4,0
"female","black","75+","48006",6,"2020-02-03",1,0
"female","black","75+","48009",7,"2020-02-10",2,0
"female","black","75+","48009",7,"2020-02-10",6,0
"female","black","75+","48009",7,"2020-02-10",1,0
"female","black","75+","48009",7,"2020-02-10",18,0
"female","black","75+","48009",7,"2020-02-10",1,0
"female","black","75+","48009",7,"2020-02-10",3,0
"female","black","75+","48009",7,"2020-02-10",2,0
"female","black","75+","48009",7,"2020-02-10",6,0
"female","black","75+","48009",7,"2020-02-10",1,0
"female","black","75+","48012",8,"2020-02-17",5,0
"female","black","75+","48012",8,"2020-02-17",14,1
"female","black","75+","48012",8,"2020-02-17",2,0
"female","black","75+","48012",8,"2020-02-17",43,0
"female","black","75+","48012",8,"2020-02-17",2,0
"female","black","75+","48012",8,"2020-02-17",8,0
"female","black","75+","48012",8,"2020-02-17",6,0
"female","black","75+","48012",8,"2020-02-17",15,0
"female","black","75+","48012",8,"2020-02-17",3,1
"female","black","75+","48012",8,"2020-02-17",1,0
"female","black","75+","48014",9,"2020-02-24",28,0
"female","black","75+","48014",9,"2020-02-24",77,0
"female","black","75+","48014",9,"2020-02-24",13,0
"female","black","75+","48014",9,"2020-02-24",241,5
"female","black","75+","48014",9,"2020-02-24",14,0
"female","black","75+","48014",9,"2020-02-24",47,0
"female","black","75+","48014",9,"2020-02-24",37,0
"female","black","75+","48014",9,"2020-02-24",84,1
"female","black","75+","48014",9,"2020-02-24",19,0
"female","black","75+","48014",9,"2020-02-24",7,0
"female","black","75+","48015",10,"2020-03-02",8,0
"female","black","75+","48015",10,"2020-03-02",22,0
"female","black","75+","48015",10,"2020-03-02",3,0
"female","black","75+","48015",10,"2020-03-02",68,1
"female","black","75+","48015",10,"2020-03-02",4,0
"female","black","75+","48015",10,"2020-03-02",13,1
"female","black","75+","48015",10,"2020-03-02",10,1
"female","black","75+","48015",10,"2020-03-02",24,1
"female","black","75+","48015",10,"2020-03-02",5,0
"female","black","75+","48015",10,"2020-03-02",2,0
"female","black","75+","48017",11,"2020-03-09",23,0
"female","black","75+","48017",11,"2020-03-09",62,2
"female","black","75+","48017",11,"2020-03-09",10,0
"female","black","75+","48017",11,"2020-03-09",193,0
"female","black","75+","48017",11,"2020-03-09",11,0
"female","black","75+","48017",11,"2020-03-09",37,0
"female","black","75+","48017",11,"2020-03-09",30,1
"female","black","75+","48017",11,"2020-03-09",67,2
"female","black","75+","48017",11,"2020-03-09",15,0
"female","black","75+","48017",11,"2020-03-09",5,0
"female","black","75+","48021",12,"2020-03-16",1,0
"female","black","75+","48021",12,"2020-03-16",3,0
"female","black","75+","48021",12,"2020-03-16",11,1
"female","black","75+","48021",12,"2020-03-16",2,0
"female","black","75+","48021",12,"2020-03-16",1,0
"female","black","75+","48021",12,"2020-03-16",4,0
"female","black","75+","48022",13,"2020-03-23",6,1
"female","black","75+","48022",13,"2020-03-23",16,0
"female","black","75+","48022",13,"2020-03-23",2,0
"female","black","75+","48022",13,"2020-03-23",51,0
